"year","user.login","total_obs","total_obs_insect"
2019,"ebfigueira",2,1
2019,"eblagares3ano",2,0
2019,"ebnist",12,2
2019,"ebodden",1,1
2019,"ebrown4change",1,0
2019,"ebsantamarta34",2,0
2019,"ebymj",1,0
2019,"ecanezo",1,1
2019,"ecasa",6,0
2019,"echavezvargas01",2,1
2019,"echibadel",3,0
2019,"echo0621",1,0
2019,"echo61",1,0
2019,"echoby",25,9
2019,"ecinue",2,1
2019,"eclectic1978",9,0
2019,"ecm415",2,0
2019,"ecobest",2,2
2019,"ecojeanny",2,0
2019,"ecologibel",18,0
2019,"ecoloveryael",46,10
2019,"ecosdelatierraac",3,0
2019,"ecr1999",2,0
2019,"ecrichton",7,0
2019,"edaisdoin",5,0
2019,"eddie135",1,1
2019,"eddie136",9,0
2019,"eddiechung",1,0
2019,"eddielz_92",12,0
2019,"eddy_ibarra",1,1
2019,"eddym1",4,0
2019,"eddynajera",4,2
2019,"eddytgd",2,0
2019,"eddytobaji",3,0
2019,"edebonilla23",5,0
2019,"eden3",1,1
2019,"edergracida",2,0
2019,"edgarisaacvillavillanueva",2,2
2019,"edgarlima",2,0
2019,"edgarlopez1654",1,0
2019,"edgars2",1,0
2019,"edgefest",3,0
2019,"edgewin",2,0
2019,"edidsonmoreno",1,0
2019,"edieali",2,0
2019,"edifede",6,2
2019,"edilsongarces",1,0
2019,"edith20_03",1,1
2019,"edithortega18",2,0
2019,"edithrmz",1,0
2019,"edizalondra",1,1
2019,"edlawrence1",1,1
2019,"edmatters",1,0
2019,"edmonddd",1,0
2019,"edmonite",8,0
2019,"edmundz",1,0
2019,"edna32",1,0
2019,"ednaac",23,0
2019,"ednyfed",4,0
2019,"edperry1",1,1
2019,"edreysantosrivera",2,1
2019,"edthedread",4,0
2019,"edu_wolfgang",1,0
2019,"eduardahelena",1,0
2019,"eduardo-villarreal22031",2,1
2019,"eduardo_cedi",1,0
2019,"eduardo21-uemm",1,1
2019,"eduardo442",1,1
2019,"eduardo444",1,0
2019,"eduardo448",1,1
2019,"eduardo450",2,2
2019,"eduardo453",1,0
2019,"eduardodiaz",3,0
2019,"eduardogamez",36,1
2019,"eduardoguerra",2,0
2019,"eduardoha",1,0
2019,"eduardomartin76",3,0
2019,"eduardomartinezmartinez",1,0
2019,"eduardosagl110691",3,0
2019,"eduardosevero",1,0
2019,"eduardozamora",1,0
2019,"educacionguardaparques",143,11
2019,"eduewe",20,2
2019,"eduvgasque",1,1
2019,"edward166",13,0
2019,"edwardcarrillo",6,2
2019,"edwardjack",36,36
2019,"edwinfung821",1,0
2019,"edwinlopez",1,0
2019,"edwinrobles",2,1
2019,"edyrolando",17,6
2019,"edyth",1,0
2019,"eee2102",2,1
2019,"eeekay",16,0
2019,"eemax68",1,0
2019,"eemmaa",2,0
2019,"eenebo",11,0
2019,"eeroberts",1,0
2019,"efbogaz",1,1
2019,"efrain31",3,3
2019,"egle6",1,0
2019,"egorsazanov",1,0
2019,"eharreschou",2,1
2019,"ehartel",1,0
2019,"ehbidault",95,0
2019,"ehoskins",10,0
2019,"eidicleiton",11,0
2019,"eightpictures",8,5
2019,"eileen103",3,1
2019,"eileengortva",6,0
2019,"eileenhackworth",7,0
2019,"eileenshepherd",1,0
2019,"eilenpv",9,3
2019,"einjar",13,0
2019,"eiralia",1,1
2019,"eiratansey",3,0
2019,"eisu1308",4,0
2019,"ej13",1,0
2019,"ejnes_n",2,0
2019,"ejof",6,0
2019,"ejones684",1,0
2019,"ejurisch",56,3
2019,"ejvampress",2,0
2019,"ejvgeest",3,0
2019,"ekatherina",3,1
2019,"ekdaley",1,1
2019,"ekenedirichukwu",19,1
2019,"eketchum",4,0
2019,"ekluge",19,1
2019,"ekozacek",4,1
2019,"ekroger",1,0
2019,"ekw",2,0
2019,"ekwooten16",2,1
2019,"ela19",1,0
2019,"elafentsheep",5,1
2019,"elaine43",1,0
2019,"elainehawkins",1,0
2019,"elbarton",1,0
2019,"elcaminomascorto",24,6
2019,"eleanor",3,1
2019,"eleanor37",1,1
2019,"eleanorlanders",4,0
2019,"electricman333",1,1
2019,"elefant1",1,0
2019,"elemi2020",14,7
2019,"elena-votinceva",121,50
2019,"elena_ioganson",6,0
2019,"elena350",2,0
2019,"elenagormley",1,0
2019,"elenaz23",1,0
2019,"eleonora74",1,1
2019,"eleonora76",11,2
2019,"elephantdude",3,0
2019,"elettra03",2,2
2019,"elgaunis",2,1
2019,"eli_eli_o",1,0
2019,"eli_nature",2,0
2019,"eli125",1,0
2019,"eli127",2,0
2019,"elia7",1,0
2019,"eliah12",2,0
2019,"elianazlicha1",1,1
2019,"elianuez",1,0
2019,"elias64",3,0
2019,"eliasjeanmauricerobert",1,0
2019,"eliassteurer",1,0
2019,"elidol",7,1
2019,"elielcito22",8,2
2019,"elifellows",4,0
2019,"elijahdisrude",1,0
2019,"elilianez",1,0
2019,"elimcmillan",1,0
2019,"elinpelin",6,0
2019,"elir2",1,0
2019,"eliroberts",1,0
2019,"elirodz1423",1,0
2019,"elisa16",4,0
2019,"elisa201",1,0
2019,"elisa422",4,0
2019,"elisabethallbritton",1,0
2019,"elisabethpullin",11,0
2019,"elisabraz",20,11
2019,"elisafasoglio",1,0
2019,"elisalegoratti",1,0
2019,"elisar6",5,2
2019,"elise131",3,0
2019,"eliseeberhard",1,0
2019,"eliseharasymenko",16,0
2019,"elismarie",1,0
2019,"elismarina",7,2
2019,"elissa11",1,0
2019,"elissadodson",1,0
2019,"elissanicole",1,0
2019,"elisur",1,1
2019,"eliwild1",1,0
2019,"eliya",1,0
2019,"elizabeth-gonzalez",4,0
2019,"elizabeth493",1,1
2019,"elizabeth747",2,1
2019,"elizabeth778",3,1
2019,"elizabethcamino",9,1
2019,"elizabethespinoza",6,0
2019,"elizabethgrace",5,2
2019,"elizabethhbehrens",4,0
2019,"elizabethlinekar",9,0
2019,"elizabethmoratosalinas",4,2
2019,"elizabethparra",1,1
2019,"elizabethquillay",2,0
2019,"elizabethyarbrough",5,0
2019,"elizaland",2,0
2019,"elizandrasantoy",2,0
2019,"elizatene_uemm",17,0
2019,"elize3",1,0
2019,"elizjordan",1,1
2019,"elizter",3,2
2019,"eljohnsonnaturecenter",36,0
2019,"elke49",5,0
2019,"ellabirt",1,0
2019,"ellabmoore",2,0
2019,"ellafarley",2,0
2019,"ellagav",16,0
2019,"ellajennings",7,0
2019,"ellajo",1,0
2019,"ellarodriguez2",4,1
2019,"ellawyche",2,0
2019,"elle_themagictrek",8,0
2019,"elle34",4,0
2019,"elle8679",1,0
2019,"ellebelle2003",1,0
2019,"elledee",1,0
2019,"ellee2002",15,1
2019,"ellen157",3,1
2019,"ellenbrito",1,1
2019,"ellenbukvic",1,1
2019,"ellenmartin1",3,0
2019,"ellenmeirelesbrando",4,0
2019,"ellenp1",2,0
2019,"ellenpettie",1,0
2019,"ellenprice",1,0
2019,"ellento",1,0
2019,"ellepedscalny",2,0
2019,"ellestmarin",1,1
2019,"ellieatoric",2,0
2019,"elliebutcher",15,0
2019,"elliecude",4,0
2019,"elliemarks",1,0
2019,"elliemow",3,0
2019,"ellietorres",2,0
2019,"ellieworld",4,0
2019,"elliot2497",1,0
2019,"elliottkramer",61,5
2019,"ellisboosh",8,0
2019,"ellymylove",2,0
2019,"elmachong",17,3
2019,"elmata",1,0
2019,"elnolan",1,0
2019,"eloi3",1,0
2019,"eloiiglesias",3,1
2019,"elopez31",10,7
2019,"eloquine",2,0
2019,"els_",15,1
2019,"elsaberauch",3,0
2019,"elsaesc",12,0
2019,"elsauria",1,1
2019,"elsiewang",3,0
2019,"elsiewollaston",1,0
2019,"eltiti08",1,0
2019,"eltomillo",1,0
2019,"elulisestg",5,1
2019,"elv0003",1,0
2019,"elvasnuki",8,2
2019,"elviatue",1,0
2019,"elviramarisa",1,0
2019,"elvis24",1,1
2019,"elvislau123",1,1
2019,"elvisxie",1,0
2019,"elwing_the_white",28,3
2019,"elysse1",16,1
2019,"ema1994",12,4
2019,"emall",1,0
2019,"eman_",1,0
2019,"emanon",16,9
2019,"emansaber1998",2,2
2019,"emanuela38",6,0
2019,"emanuelemolgo",1,0
2019,"emanuellyoliveira",6,0
2019,"emart011502",1,0
2019,"emauro3",1,0
2019,"embodiedliving",1,0
2019,"emcnamer22",2,0
2019,"emeliae",2,2
2019,"emely7",2,0
2019,"emelyherrera",3,1
2019,"emelyr98",2,0
2019,"emelyyoung",4,4
2019,"emersonallaire",9,0
2019,"emi16",7,1
2019,"emi4983",1,0
2019,"emiand",10,5
2019,"emibree",7,0
2019,"emie1",1,1
2019,"emifukuda",2,0
2019,"emilatanasov",1,1
2019,"emilee2008",3,0
2019,"emileeq",2,0
2019,"emiliaaviaservin",7,2
2019,"emiliaher",7,2
2019,"emiliano_lucero",9,1
2019,"emiliano_yguazu",1,0
2019,"emilianoperezcaravello",2,0
2019,"emilianotaco",1,1
2019,"emilianozrz",70,4
2019,"emiliet22",1,0
2019,"emiliocuevas",1,0
2019,"emiliogodoy",1,0
2019,"emillassen",1,0
2019,"emillerib",2,0
2019,"emily_flores",15,1
2019,"emily_wink",2,0
2019,"emily1127",1,0
2019,"emily1135",1,0
2019,"emily1144",5,1
2019,"emily1145",4,1
2019,"emily1148",1,0
2019,"emily1151",1,0
2019,"emily1154",1,0
2019,"emily1156",5,0
2019,"emily1157",2,1
2019,"emily1160",9,1
2019,"emily1161",1,1
2019,"emily262",4,0
2019,"emily884",1,0
2019,"emilybienfang",1,0
2019,"emilybyun",4,0
2019,"emilydang",1,0
2019,"emilydelgado73",1,0
2019,"emilyfitzgerald1",1,0
2019,"emilygati",1,1
2019,"emilyhartdegen",20,0
2019,"emilyjflies",2,0
2019,"emilykruse",1,0
2019,"emilymiddleton",1,0
2019,"emilymwood",1,0
2019,"emilyng",4,1
2019,"emilysmith1008",13,1
2019,"emilyswartz",1,0
2019,"emilytu",1,0
2019,"emilyv2",3,1
2019,"emilyvaleriaturciosrosales",4,1
2019,"emilywintersbrown",2,0
2019,"emilyyates1",3,1
2019,"emilyyee",3,0
2019,"emilyyyyy",1,0
2019,"eminix",2,0
2019,"emjay3825",2,0
2019,"emjoflo",1,0
2019,"emma-vande",3,3
2019,"emma_louise",1,1
2019,"emma_thomson",3,3
2019,"emma1000",1,0
2019,"emma267",1,0
2019,"emma625",1,0
2019,"emma628",2,0
2019,"emma639",1,1
2019,"emma640",1,0
2019,"emma641",1,1
2019,"emma646",1,0
2019,"emma80",1,0
2019,"emmacat",2,1
2019,"emmacolman",1,0
2019,"emmaelisabeth",1,0
2019,"emmagd3260",1,0
2019,"emmagoss",1,1
2019,"emmagutman",2,0
2019,"emmah2599",12,0
2019,"emmaholland17",1,0
2019,"emmajackson210",2,0
2019,"emmajk",1,1
2019,"emmalcollins94",5,1
2019,"emmaleecarruth",1,0
2019,"emmalynreguero",15,1
2019,"emmam11",1,0
2019,"emmamanuel",2,1
2019,"emmamaria102",5,1
2019,"emmamcgeachie",1,0
2019,"emmamcnamara",1,0
2019,"emmanav",1,0
2019,"emmanuel159",1,0
2019,"emmanuel247",1,0
2019,"emmanuel38",1,0
2019,"emmanuela6",6,1
2019,"emmanuelmazadiego",1,1
2019,"emmapreuss",2,0
2019,"emmaprice1",4,1
2019,"emmar19",1,0
2019,"emmardz",1,1
2019,"emmasmoll",36,1
2019,"emmasoutham",1,0
2019,"emmawerderman",1,0
2019,"emmcat",47,0
2019,"emmcleod",11,7
2019,"emmichildress",1,0
2019,"emmikraushaar",18,0
2019,"emmily_c",2,0
2019,"emmilyi",1,0
2019,"emmsy",1,0
2019,"emontgo",4,0
2019,"emowlds",1,1
2019,"emperorsonysu",5,0
2019,"emsloan6",107,0
2019,"emulko",19,1
2019,"emurra56",28,1
2019,"emyleesouthwick",1,0
2019,"emyvalegallardo",2,1
2019,"en19",5,2
2019,"enamorado02",3,0
2019,"enamoratedelchoco",1,0
2019,"enantiob",14,1
2019,"enbug",1,1
2019,"endyrodriguez",2,1
2019,"enewell",15,1
2019,"engbri18",1,0
2019,"engelbertosandoval",1,1
2019,"enilor",2,1
2019,"enmatkaiti",1,0
2019,"enoc1",1,0
2019,"enoch8",1,1
2019,"enric4",1,0
2019,"enrico107",1,0
2019,"enricoliebenberg",1,0
2019,"enricomorriello",1,0
2019,"enrimina",4,0
2019,"enrique1014",54,4
2019,"enrique141",1,0
2019,"enrique86",1,0
2019,"enriqueherrera",1,0
2019,"enriqueso",1,0
2019,"enrrique",1,0
2019,"entomon",2,0
2019,"enviroguy89",1,0
2019,"enw",10,0
2019,"enyali",21,0
2019,"enzoperrier",2,0
2019,"enzyme999",33,6
2019,"epavan",33,4
2019,"eperezbonill",4,4
2019,"epiclifelearning",19,0
2019,"epicureanjinu",1,0
2019,"eplossl",2,0
2019,"epraton",5,2
2019,"eprimiano",3,3
2019,"eqs_x",1,0
2019,"eraneven",8,0
2019,"erang42",1,0
2019,"eransen",3,0
2019,"erasme",12,12
2019,"erdi1",1,1
2019,"ergo1",9,0
2019,"erhunt01",8,0
2019,"eric_ducret",12,3
2019,"eric061005",1,0
2019,"eric06250",1,0
2019,"eric120",1,1
2019,"eric248",1,0
2019,"eric735",1,0
2019,"eric882",2,0
2019,"eric907",1,1
2019,"eric908",1,0
2019,"eric910",1,1
2019,"eric913",1,0
2019,"erica140",1,1
2019,"ericaburnham",41,3
2019,"ericachoi",4,0
2019,"ericacsintalan",4,0
2019,"ericamariana",7,4
2019,"ericamccormick1",1,0
2019,"ericasherrow",10,1
2019,"ericdewellread",1,1
2019,"ericdhulst",1,0
2019,"ericgourley",3,0
2019,"erichl",1,0
2019,"ericjk2",1,0
2019,"erick165",1,1
2019,"erick166",1,0
2019,"erick25jav",5,0
2019,"ericka_aguilar",1,0
2019,"ericka27",2,0
2019,"ericka32",1,1
2019,"erickaby",2,0
2019,"erickalejandromeja",3,0
2019,"erickbg",1,0
2019,"erickgamarc",5,0
2019,"erickmr11",1,0
2019,"ericko_deku",3,0
2019,"ericmartin1",2,1
2019,"ericpotter",3,0
2019,"ericprine",1,0
2019,"ericsdsc",4,1
2019,"ericsonh19",1,1
2019,"erictsangkh",29,1
2019,"ericventurini",1,0
2019,"ericwang3",1,0
2019,"ericwitte",1,1
2019,"erik_castillo_vallarta",5,1
2019,"erika-guzman",3,3
2019,"erika_uemm",6,0
2019,"erika326",1,1
2019,"erikalivelife",3,0
2019,"erikamarion",2,0
2019,"erikameschkat",8,0
2019,"erikaportillo1",1,0
2019,"erikauemm",4,0
2019,"erikbeesaregreat",3,1
2019,"erikc",2,0
2019,"erikramirez",6,2
2019,"erikryerson",5,5
2019,"erikshilts",7,0
2019,"erin_c_106",1,1
2019,"erin1934",10,0
2019,"erin2broomhall",4,0
2019,"erin501",3,1
2019,"erin566",3,0
2019,"erinasallova",1,0
2019,"erinburney",2,0
2019,"erinburt1",3,0
2019,"erinhassim",3,0
2019,"erinkhanson",2,0
2019,"erinmolly2098",79,21
2019,"erinnied",1,0
2019,"erinwhite1",2,0
2019,"erizorocks",6,3
2019,"erksome914",5,0
2019,"ermoseley",4,0
2019,"ernesto100",1,0
2019,"ernie20",1,0
2019,"eroger",1,1
2019,"eroresra",1,1
2019,"erwann02",3,1
2019,"esanch24",12,0
2019,"eshimatsu",9,0
2019,"eskimootje",5,0
2019,"esmeralda_uemm",1,0
2019,"esmeralda41",4,2
2019,"esmeraldamartnez",2,1
2019,"esonkoly",4,0
2019,"esperanzapeifer",1,0
2019,"esteban_v1286",2,0
2019,"esteban142",1,0
2019,"esteban143",1,0
2019,"estebanbetancourt_fce",7,1
2019,"estebangallardo",1,0
2019,"estebanrodrguezsa",1,1
2019,"estebansalazar_",1,0
2019,"estebantanides",1,1
2019,"estefania08",11,1
2019,"estefaniarojasalmanza",1,0
2019,"estefanyvasquezuce",1,0
2019,"ester32",3,1
2019,"esterkloc",1,1
2019,"esther_juca25",11,0
2019,"esther0215",1,0
2019,"estherdewinter",1,0
2019,"estherki",31,4
2019,"estomlin",3,0
2019,"estrella3",2,0
2019,"eswerdfager",20,0
2019,"eswitek",1,1
2019,"eszterszarvas",2,0
2019,"etchene_a_4",3,1
2019,"etchepazre",1,1
2019,"ethan_h",1,0
2019,"ethan230224",5,3
2019,"ethanb1234",1,0
2019,"ethanc12",1,0
2019,"ethanholmstrom",2,0
2019,"ethankho",2,0
2019,"ethanlecig",1,0
2019,"ethanleebellows",6,1
2019,"ethanmcconnell",1,0
2019,"ethanmeade",3,2
2019,"ethantompkins",1,0
2019,"ethanwu7821",2,0
2019,"etlanden",25,0
2019,"etlund",1,0
2019,"etnang",9,0
2019,"etncoyaud",5,0
2019,"etsitpab",1,1
2019,"etsoilguy",1,0
2019,"eu117",5,3
2019,"eubene",4,0
2019,"eugeniabo",5,4
2019,"eugenio_diogo",6,0
2019,"eugevalen",1,0
2019,"eugne1",1,0
2019,"eugnie6",2,2
2019,"eun_d11",18,1
2019,"eunellemeyer",1,1
2019,"eunice0830",3,0
2019,"eunice28",1,0
2019,"eunice30",1,0
2019,"eunice34",1,0
2019,"eupatoria",68,0
2019,"eva_may",5,5
2019,"eva_mertiri",1,0
2019,"eva_ur",1,1
2019,"eva328",1,0
2019,"evan807664",1,0
2019,"evanapes6",6,4
2019,"evanc",6,1
2019,"evancw99",6,0
2019,"evandenberghe",2,0
2019,"evandodd",1,0
2019,"evanedge",1,0
2019,"evanfields1",3,1
2019,"evanhale",25,3
2019,"evanloeb",1,0
2019,"evanmae01",1,0
2019,"evanrinaldi1",2,0
2019,"evanscully",1,0
2019,"evansmith6",4,0
2019,"evaozimec",2,0
2019,"evarocheleau",2,0
2019,"evasmom",5,1
2019,"evatosaurio",6,0
2019,"eve323",19,2
2019,"evechipman",17,1
2019,"evellyn29",1,0
2019,"evelymn",1,0
2019,"evelyn143",1,0
2019,"evelyn144",2,1
2019,"evelynhyatt",9,0
2019,"evelynncisneross",13,3
2019,"evelynt",2,0
2019,"everett5",8,0
2019,"everettmeredith",1,0
2019,"evergreenondra",1,1
2019,"everywhereinchains",1,0
2019,"evettehernandez",9,2
2019,"evfratova",8,0
2019,"evgeniyt",20,5
2019,"evi22",3,0
2019,"eviewal",3,2
2019,"evisonmike",1,0
2019,"evloelle",1,0
2019,"evluk",1,1
2019,"ewalden314",1,0
2019,"ewaters",1,0
2019,"ewfuchs",5,0
2019,"ewjohns",2,0
2019,"eww18",3,0
2019,"ex220230",1,0
2019,"explosion",1,0
2019,"eyc",1,0
2019,"eye4detail",1,0
2019,"eyeamkayle",1,0
2019,"ezexotics",2,0
2019,"f2019bot0107",3,0
2019,"f2019bot0117",10,0
2019,"f2019bot0204",5,0
2019,"f2019bot0212",6,0
2019,"f2019bot0213",7,0
2019,"f2019bot0214",19,0
2019,"f3p14",1,0
2019,"f3p26",2,0
2019,"f3r03",1,0
2019,"fabialvarezmdp",79,40
2019,"fabiana36",3,2
2019,"fabiandiaz08",3,3
2019,"fabiane3",1,0
2019,"fabianmacias",5,3
2019,"fabianzg",1,1
2019,"fabienlemarchand",9,2
2019,"fabiennef",9,0
2019,"fabientrebia",7,0
2019,"fabio193",1,0
2019,"fabiola71",4,0
2019,"fabiola75",6,0
2019,"fabiolabotlerizaguirre",1,0
2019,"fabiolazarate",2,2
2019,"fableg",2,2
2019,"fabri554578",4,0
2019,"fabrizionirta",1,1
2019,"facteuwizer",2,1
2019,"facundo13",36,11
2019,"fadhilramdhani",6,4
2019,"fadumo",8,8
2019,"faerietas",2,0
2019,"fahmiklana",1,1
2019,"fai1",7,0
2019,"fairouztroalen",1,0
2019,"fairypaty",1,0
2019,"faisalahamed",1,0
2019,"faith80",1,0
2019,"faithbrenneman",2,1
2019,"faithcmorgan",30,0
2019,"faithlund",1,0
2019,"faithparkinson",4,0
2019,"fajar_kaprawi",12,0
2019,"fajardo",2,1
2019,"fakri",22,11
2019,"falco98",7,2
2019,"falconer27",1,0
2019,"falcons7",1,1
2019,"falconwind6th",129,2
2019,"falieforster",21,1
2019,"fallleaf",7,0
2019,"falonschmidt",1,0
2019,"falterm",1,0
2019,"fan_man_hei_3d06",1,0
2019,"fan26ny",2,0
2019,"fanchingfor",5,1
2019,"fancy_fantail",12,0
2019,"fandekro",1,1
2019,"fandridhena",2,0
2019,"fanny98",10,1
2019,"fanthomboys",1,0
2019,"fanwinghei19202c7",5,0
2019,"fany_",5,2
2019,"fanyu_hung",19,0
2019,"fappere",1,0
2019,"farahessop",1,0
2019,"farazaleboyeh",2,0
2019,"faridar",6,6
2019,"farley06",1,0
2019,"farmerdary",1,0
2019,"farncombe",16,0
2019,"farrim",1,0
2019,"farrowella",1,0
2019,"fasa",1,0
2019,"fastroni",23,0
2019,"fatima09",2,0
2019,"fatima53",6,0
2019,"fatima55",7,0
2019,"fatimab02",1,0
2019,"fatimaf3r19",1,0
2019,"fatimaf3r30",1,0
2019,"fatimaf3s32",1,0
2019,"fatimal7",5,1
2019,"fatimas3s16",1,0
2019,"fatimasgl",3,0
2019,"fatinnasyuha",1,0
2019,"fatoumatakouyate",2,0
2019,"fatpat",39,1
2019,"faty1",2,2
2019,"faty9",6,3
2019,"faunamaya",3,0
2019,"fava",1,0
2019,"favielurquia",2,0
2019,"favior",3,0
2019,"faythserlick",1,0
2019,"fazerbabe",13,1
2019,"fbaum",46,1
2019,"fcalderon",3,2
2019,"fceswon",4,2
2019,"fede25",4,0
2019,"fedef",2,0
2019,"federica1969",1,0
2019,"federico125",1,1
2019,"federico177",4,0
2019,"federicochavez",1,0
2019,"federicoheluani",1,0
2019,"federicopiccoli",5,2
2019,"federicovilleda",2,1
2019,"federicozambra",1,1
2019,"fedragm",20,0
2019,"fee-fee",1,1
2019,"feelinfinite",2,0
2019,"feferipiexes",1,0
2019,"fefiekaw",6,0
2019,"feleesha",1,0
2019,"felicia61",2,0
2019,"felipe174",1,0
2019,"felipe195",1,0
2019,"felipe257",4,0
2019,"felipemejia66",9,0
2019,"felipepech",2,0
2019,"felipepupo",1,0
2019,"felishareid",28,1
2019,"felitulum",1,0
2019,"felix3f34",3,0
2019,"felixchau",1,1
2019,"felixgagnon",52,0
2019,"fels121",5,1
2019,"felucointhewoods",22,1
2019,"femeow",1,0
2019,"fenrizfenrir",1,0
2019,"fer_cortesn",12,0
2019,"fer_fv",2,0
2019,"fer_ulcuango",3,3
2019,"feraghi",2,1
2019,"feralityvet",1,0
2019,"ferdausfuad",1,0
2019,"fergee",1,0
2019,"fermin3",1,0
2019,"fermin9",7,0
2019,"fernanda_uemm",1,0
2019,"fernanda224",5,2
2019,"fernanda227",1,1
2019,"fernanda229",1,0
2019,"fernandabautista",1,0
2019,"fernandabustamante",2,0
2019,"fernandacabral",1,0
2019,"fernandacobochavero",3,0
2019,"fernandageron",29,27
2019,"fernandar5",1,1
2019,"fernandaramrez",5,3
2019,"fernandaruelas",2,0
2019,"fernandezjordyn",6,0
2019,"fernandita_58",1,0
2019,"fernando_soler",6,5
2019,"fernando12314",7,3
2019,"fernando153",1,1
2019,"fernando298",2,2
2019,"fernando315",1,0
2019,"fernando456",1,1
2019,"fernando462",1,0
2019,"fernando463",6,1
2019,"fernandodelgado",16,4
2019,"fernandodiazro8",1,1
2019,"fernandoelizondo",1,0
2019,"fernandofv",17,0
2019,"fernandohernandez1",2,0
2019,"fernandojesus",2,1
2019,"fernandorodrguez1",2,0
2019,"fernandoromero1",3,2
2019,"fernanndass",1,0
2019,"fernanqb",3,0
2019,"ferny_28",1,0
2019,"ferranjs",2,0
2019,"ferrousso",7,0
2019,"ffelix",9,0
2019,"fghx",2,0
2019,"fgorovoy",2,2
2019,"fhergonzalez",1,0
2019,"fidelmoya",4,2
2019,"fidjam",1,1
2019,"fifie1222",1,0
2019,"fifim",2,0
2019,"figglerick",1,0
2019,"figliozzi",5,0
2019,"figs8522",1,0
2019,"figseeker",1,1
2019,"fikriyepolat",1,0
2019,"filbertwondra",3,0
2019,"fild",2,0
2019,"filipecanrio",17,0
2019,"filipvyskocil",10,1
2019,"fillbaxter",3,0
2019,"filler1",11,0
2019,"filmgrrl99",2,0
2019,"filoche2336",2,2
2019,"findin_em",1,1
2019,"finleymacdonaldtakahashi",1,0
2019,"finn34",1,0
2019,"finnhendersonn",1,1
2019,"finnsj",1,1
2019,"finoana",2,0
2019,"fiona119",26,1
2019,"fionaosborn",1,0
2019,"fiorellamarie23",4,0
2019,"firdaa",8,7
2019,"firdanisa",6,3
2019,"firefly1009",4,0
2019,"fireswinger",4,2
2019,"firhandinia",4,0
2019,"fischspiele",1,0
2019,"fishwang",8,0
2019,"fishwitch468",12,0
2019,"fitlife19",12,0
2019,"fittie21",1,0
2019,"five_lined",71,9
2019,"flabbe",7,3
2019,"flaboy",1,0
2019,"flacracker",1,0
2019,"flair46",1,0
2019,"flaivious",1,1
2019,"flamarianadianasebastianaprmelo",15,6
2019,"flanie",2,2
2019,"flappydonkey",2,0
2019,"flaschka",1,1
2019,"flawla",4,0
2019,"flawly",1,0
2019,"fleenshop",1,0
2019,"fleur14",6,0
2019,"fleuravore",1,0
2019,"fliaramirez",1,0
2019,"flirtingflora",3,0
2019,"flobocop",1,1
2019,"flop",1,0
2019,"floppyseal",1,0
2019,"flor49",1,1
2019,"flor50",1,0
2019,"florawi",1,0
2019,"florencia23",1,0
2019,"florencia24",2,2
2019,"florencia25",4,0
2019,"florencia35",3,1
2019,"florenciapacheco",1,0
2019,"florent_p",7,4
2019,"florentino1",15,15
2019,"florian_lecorvaisier",2,0
2019,"florian109",1,0
2019,"florianmargage",1,0
2019,"floridarainbows",1,0
2019,"floriola",2,0
2019,"florpistan",1,0
2019,"flossio",2,0
2019,"flourchild",1,0
2019,"flovh",2,0
2019,"flowerpower2",1,0
2019,"flowvcm",1,0
2019,"flowwer3000",1,1
2019,"fltexan",1,0
2019,"flvia13",1,0
2019,"flyingpigexists",1,0
2019,"fm84",2,0
2019,"fmaggieb",2,0
2019,"fmcilveen",1,0
2019,"fmiudo",237,68
2019,"fmorales11",5,5
2019,"fok_hiu_ching",18,0
2019,"fok_wai_sum",5,2
2019,"fokyunghim3a08",1,0
2019,"fola_babalola",6,0
2019,"folababalola",8,0
2019,"folwacznyahne",1,0
2019,"fontoto",5,0
2019,"foolhong",4,0
2019,"fooshut",11,0
2019,"foosze",1,1
2019,"foot03",1,1
2019,"footy_2004",43,8
2019,"foragersrepository",60,0
2019,"forbslau",1,0
2019,"forcekd",1,1
2019,"forest-fire",2,0
2019,"forestalbelga",14,5
2019,"forestfox00",1,0
2019,"forestial",3,0
2019,"forestmimi",45,0
2019,"forests4life",4,0
2019,"forney54",1,1
2019,"fortworth1",1,0
2019,"fossilhunter",6,0
2019,"fostert5",3,0
2019,"fotodin",7,0
2019,"fotophil2018",1,0
2019,"fowlercr",12,0
2019,"foxminnesota",4,0
2019,"foxmulder900",2,0
2019,"foxobnox",1,0
2019,"foxwithblack",1,0
2019,"fp1973",1,0
2019,"fpayro",1,0
2019,"fraas",1,0
2019,"fractum",5,0
2019,"fraissinetm",1,0
2019,"france18norge",1,0
2019,"francescalivia",1,0
2019,"francescarossi",2,2
2019,"francesco351",7,4
2019,"francescodb",1,0
2019,"franciele_xingu",5,0
2019,"francis107",1,0
2019,"francisca39",2,0
2019,"franciscaurbina",1,0
2019,"francisco139",1,0
2019,"francisco376",1,0
2019,"francisco381",10,4
2019,"francisco387",3,0
2019,"francisco393",2,0
2019,"franciscoamilcarzavala",3,2
2019,"franciscoazevedo",1,0
2019,"franciscoguillen",1,0
2019,"franciscoisaias",1,0
2019,"franciscojavier92",2,0
2019,"franciscojaviercampillo",3,0
2019,"franciscokloganb",1,1
2019,"franciscoortiz1",1,0
2019,"franciscovlls",3,0
2019,"francispaulpadit",2,0
2019,"franck13011",1,1
2019,"francogatti",1,0
